Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,Churn,MonetaryPerDay,AvgBasketValue,PurchaseIntensity,Cluster
1.7108557865340717,-0.4219429046142398,-0.2114610847668705,-0.0827587600801271,-0.0328394871150587,0.0357463099032673,-0.0538483874771715,-0.2381848449376708,-0.0663218006259814,0.0286653298105687,-0.0539632873149322,-1.0060732790643483,0.3178773692427725,-1.3676708574761034,-0.6433806899706843,-1.3265336966018957,-0.4679294353718749,-0.3084177998740169,-0.5168938227873346,-0.5156571758623221,-0.0385238607518791,-0.0414572700747516,-0.2742709049212042,-0.0799860520914575,-0.2742709049212042,-0.3055343907170329,-0.3145527898782519,-0.4219429046142398,-0.2096161991278509,0.7499465205563629,-0.1414169768752507,-0.2803055366793978,1,-0.0780052874141384,-0.3658134922221726,-0.155649336534316,0
0.1682113794102691,0.3938328175342033,0.0470260821732182,-0.1552538570883499,-0.032867200749263,0.0300232970356718,-0.051657986800191,0.1112585614689969,-0.1373829583940491,0.0259877653480558,-0.0095167987992259,0.9401417356493524,1.1954321151051628,-0.8231871383738796,0.2276616146470019,-0.4621982509121566,-0.4679294353718749,-0.2168029969460408,1.1611333301990086,1.1567525103156835,0.0933262436846188,-0.0414572700747516,1.0209692767255902,-0.0799860520914575,1.0209692767255902,0.0555650164122193,0.6754909304387134,0.3938328175342033,0.4951041517176592,0.2180892281362988,-0.1558393268113172,-0.3445785982339092,1,0.0402547715268427,0.0337386819865605,0.337124620146241,0
0.2080215576586253,0.1898888869970925,-0.1245995517462691,-0.0840728231675091,-0.0292605133167599,0.0285147854917676,-0.0388107431132202,-0.1777806776437207,-0.1121419896689562,0.0265232782405584,-0.0287947938180864,0.4892811144801552,0.7229026365638757,-0.2787034192716559,-0.2078595376618412,-1.6146455118318084,-0.4679294353718749,0.0482101227563929,-0.2885908087755873,-0.2896558669193483,-0.716610112139583,-0.0414572700747516,-0.1447468867565248,-0.0799860520914575,-0.1447468867565248,-0.1242902652156199,-0.16907697791331,0.1898888869970925,-0.6742669799051103,1.5097426525850255,-0.1414169768752507,-0.023213290461352,1,-0.1031434836210759,-0.1047152831729687,0.1571899820770857,0
-0.8469481659228137,0.6997487133398695,-0.0588147818373088,-0.0665053255978653,-0.0197018256319688,-0.0063987033336449,0.0075946817256179,0.0127043937788677,-0.0307628009814244,0.0147419946055015,0.0483171862573558,1.4285740752493157,0.8916631646143354,0.2657802998305678,-1.0789018422795271,-1.0384218813719823,0.3625910886388889,0.1224321777200822,-0.2543453566738252,-0.2557556705779022,-0.8348290967565182,-0.0414572700747516,0.2438251677375135,-0.0799860520914575,0.2438251677375135,0.2330195822014518,-0.0963390719308391,0.6997487133398695,-0.7607436529942114,1.5730589969207478,-0.1558393268113172,-0.2803055366793978,0,-0.3842801505250022,-0.0346020452174618,4.571972087488844,0
1.6909506974098936,-0.4219429046142398,-0.207633960657491,-0.0350948087391672,-0.0285200712971251,0.0356529999108609,-0.038375769929139,-0.2614987340686692,-0.1042402956594422,0.0286653298105687,-0.0609247855161874,-1.0060732790643483,0.3010013164377266,-0.2787034192716559,-1.0789018422795271,-1.3265336966018957,-0.4679294353718749,-0.3084177998740169,-0.5511392748890968,-0.5495573722037681,-0.2258897986353236,-0.0414572700747516,-0.2742709049212042,-0.0799860520914575,-0.2742709049212042,-0.3055343907170329,-0.3266757742086638,-0.4219429046142398,-0.3722439723998917,-0.0098496114723,-0.1558393268113172,-0.023213290461352,1,-0.0771600761237817,-0.3591928242294625,-0.156800682011889,0
1.4122794496714002,-0.4219429046142398,-0.2357069798194632,-0.1266304216509137,-0.0282639558571772,0.032775941811662,-0.0432070792237556,-0.286667137107815,-0.1692526073474765,0.0275943040255635,-0.0614602853778224,-1.0060732790643483,0.064736577167083,-0.8231871383738796,1.9697462238823744,-1.0384218813719823,-0.4679294353718749,-0.3084177998740169,-0.5967998776914463,-0.5947576339923628,-0.4757110491465829,-0.0414572700747516,-0.2742709049212042,-0.0799860520914575,-0.2742709049212042,-0.3055343907170329,-0.3428397533158795,-0.4219429046142398,-0.5890810034292795,-1.9726562858796792,-0.119783451971151,-0.2803055366793978,1,-0.0977113078053917,-0.4077572642926676,-0.1749146039741443,0
1.462042172481845,-0.3199709393456844,-0.2096066238051533,-0.1535202941310929,-0.0325867694433074,0.0328723621371487,-0.0523725856026102,-0.2424237338705796,-0.1412874017890662,0.0275943040255635,-0.0587827860696473,-0.4800692210336185,0.7060265837588298,0.2657802998305678,0.663182766955845,-1.0384218813719823,-0.4679294353718749,-0.118336927406032,-0.3570817129791115,-0.3574562596022404,-0.1009791733796939,-0.0414572700747516,-0.2742709049212042,-0.0799860520914575,-0.2742709049212042,-0.3055343907170329,-0.237773889118977,-0.3199709393456844,-0.1283023124918305,-0.605023248228086,-0.1342058019072175,-0.2160324751248863,1,-0.08513526947179,-0.3082318623316956,-0.1299615997329322,0
-0.7971854431123685,-0.1160270088085736,-0.1522509831117036,-0.0916096971694156,-0.0311354578586621,0.0278149605487192,-0.0480073190052235,-0.2140761641317521,-0.1265245966323882,0.0249167395630506,-0.0502147882834871,1.646490042147761,1.1785560623001168,1.899231457137239,-1.0789018422795271,-1.3265336966018957,1.644586432388063,0.4653535884582428,-0.2315150552726504,-0.2331555396836049,-0.3976419083618144,-0.0414572700747516,-0.0152228685918453,-0.0799860520914575,-0.0152228685918453,0.1328234942166174,-0.2054459309045455,-0.1160270088085736,-0.4942148023539223,-0.4530640218223534,-0.148628151843284,-0.2160324751248863,0,-0.7506906084461066,-0.172234881188506,-0.5720842260492073,0
-0.8569007104849028,1.0056646091455357,0.061976031980036,-0.0928502826680694,-0.0330874721943137,0.0285147854917676,-0.0524502593854818,-0.0217365788010161,-0.1216134086814207,0.0254522524555532,-0.0416467904973268,1.6840617605785275,1.1701180358975938,-0.2787034192716559,-0.6433806899706843,1.2664726404673212,0.1376584467193069,-0.0691814984466365,0.556130343067878,0.5465489761696544,-0.5798032368596077,-0.0414572700747516,-0.1447468867565248,-0.0799860520914575,-0.1447468867565248,-0.2372395028469351,0.1784485728918288,1.0056646091455357,-0.57823915187781,-1.2761764981867385,-0.1342058019072175,-0.3445785982339092,0,0.4330981110391707,0.0309004963728404,7.027740057643238,0
-0.8270430767986356,0.5977767480713141,0.1042845344026687,-0.0939017449130035,-0.0318118764301148,0.0260109673621946,-0.0480694580315208,0.1886182844945822,-0.0806645096427877,0.0217036622080351,-0.0416467904973268,1.067885578313958,0.5035139500982782,-1.3676708574761034,-0.2078595376618412,0.1140253795476693,-0.0999773044810301,-0.1478781585411837,0.647451548672577,0.6369494997468439,-0.3678336909712663,-0.0414572700747516,0.8914452585609107,-0.0799860520914575,0.8914452585609107,0.2313152974770257,0.2592684684279076,0.5977767480713141,-0.2983222572762368,0.2560790347377321,-0.1630505017793505,-0.3445785982339092,0,0.6029509109690618,0.0652685267378882,3.45621751940716,0
2.188577925514346,0.2918608522656479,-0.1930570044152113,-0.1187324194386986,-0.0256796223500203,0.0197903012017647,-0.0322240063257043,-0.2403042894041252,-0.1336548334204686,0.0013541722929369,-0.0416467904973268,-0.6153274073843776,1.1616800094950708,-1.3676708574761034,1.5342250715735313,-1.9027573270617213,-0.4679294353718749,-0.156528291643839,-0.4027423157814609,-0.4026565213908352,-0.8348290967565182,-0.0414572700747516,0.114301149572834,-0.0799860520914575,0.114301149572834,0.5780307211023569,-0.2498968734493889,0.2918608522656479,-0.8601272922160141,0.3067321102063094,-0.1414169768752507,-0.2803055366793978,1,-0.0605464281962215,-0.1494410207389058,0.091533234903948,0
-0.697659997491478,0.2918608522656479,-0.1212596833145079,-0.1240929575340943,-0.0329807485483744,0.0330776441204429,-0.0523725856026102,-0.0426660929072532,-0.0713655969626064,0.0275943040255635,-0.0416467904973268,1.6239470110893013,1.2291842207152546,0.8102640189327915,-1.0789018422795271,1.2664726404673212,-0.4679294353718749,0.1199701778481159,0.0538637122420338,0.0493460964951122,-0.522552533617444,-0.0414572700747516,-0.2742709049212042,-0.0799860520914575,-0.2742709049212042,-0.3055343907170329,-0.0720931032700155,0.2918608522656479,-0.561976374550606,1.9529570629350792,-0.1269946269391842,-0.023213290461352,0,-0.4010705904227475,-0.093864353193956,0.9653398486606856,0
0.8151267759460573,-0.4219429046142398,-0.2271675285637373,-0.0017197316149788,-0.0185471874511689,0.0328412588063466,-0.0233505533704471,-0.2811035953833723,-0.1208145806550082,0.0275943040255635,-0.0544987871765672,-1.0060732790643483,-0.4415450069842959,1.899231457137239,-0.2078595376618412,-0.4621982509121566,3.165597857175218,-0.3084177998740169,-0.6310453297932084,-0.6286578303338088,-0.6630769870300274,-0.0414572700747516,-0.2742709049212042,-0.0799860520914575,-0.2742709049212042,-0.3055343907170329,-0.3549627376462914,-0.4219429046142398,-0.7517087767013203,0.3447219168077427,-0.1558393268113172,-0.2803055366793978,1,-0.125152430989475,-0.3929845864311024,-0.2324591924959732,0
-0.8270430767986356,-0.2179989740771289,-0.0869744826023074,-0.109138960754356,-0.0324393868999621,0.0278149605487192,-0.0542212216349555,-0.0975067184767606,-0.1068687757119752,0.0238457137780454,-0.0539632873149322,-0.5476983142089981,-1.3106617264441631,0.8102640189327915,-1.0789018422795271,0.4021371947775823,-0.4679294353718749,-0.2397370107627624,0.1680152192479075,0.1623467509665991,0.544392390441059,-0.0414572700747516,0.6323972222315518,-0.0799860520914575,0.6323972222315518,0.4893193644939838,-0.0438061398323879,-0.2179989740771289,0.42282514137453,0.1800994215348656,-0.1414169768752507,-0.3445785982339092,0,-0.5028678875204535,-0.1112204200751083,-1.2604235207359955,0
-0.7673278094261013,-0.1160270088085736,-0.0530491418784288,-0.1271807719332051,-0.0310499056999965,0.0327448384808599,-0.038189352850247,-0.0262403982922317,-0.1118785998686391,0.0275943040255635,-0.0287947938180864,0.8875413298462793,0.3431914484503415,0.2657802998305678,0.663182766955845,0.9783608252374082,-0.4679294353718749,-0.1136818856313057,0.2250909727508443,0.2188470782023425,0.2269112179163339,-0.0414572700747516,-0.2742709049212042,-0.0799860520914575,-0.2742709049212042,-0.3055343907170329,0.1057106669093578,-0.1160270088085736,0.5493134094750062,-0.377084408619487,-0.1414169768752507,-0.1517594135703749,0,-0.2279994946864092,-0.0600121750404712,-0.498671579626197,0
0.0587333892272896,-0.1160270088085736,0.2445379948146926,3.706023633342752,0.3718381936261833,0.0071001422344878,0.9315895749615004,0.6530415532064007,4.916501584392761,-0.0243504465471871,2.024311675690565,0.5193384892247683,0.6385223725386459,-1.3676708574761034,0.2276616146470019,-1.6146455118318084,-0.4679294353718749,2.7998570384834123,-0.619630179092621,-0.6173577648866602,-0.9285120656982404,-0.0414572700747516,0.373349185902193,-0.0799860520914575,0.373349185902193,6.426390270764032,-0.3509217428694874,-0.1160270088085736,-0.9820981221700448,-0.5290436350252199,-0.1342058019072175,-0.2803055366793978,1,0.2309722138764011,0.2766351429867808,-0.1095903935675961,0
1.8700964995274965,-0.3199709393456844,-0.1965649826225389,-0.1958066680900907,-0.0341372830713749,0.0325457771637261,-0.0577165418641797,-0.203743872357787,-0.170391432426453,0.0275943040255635,-0.0593182859312823,-1.0060732790643483,0.4528857916831402,0.8102640189327915,0.663182766955845,-1.3265336966018957,-0.4679294353718749,-0.3084177998740169,0.5218848909661159,0.5126487798282083,2.3035503627911766,-0.0414572700747516,-0.2742709049212042,-0.0799860520914575,-0.2742709049212042,-0.3055343907170329,0.1542026042310051,-0.3199709393456844,2.500846688739496,-1.1495438095152946,-0.148628151843284,-0.1517594135703749,1,-0.0684872382008407,-0.289053797838296,-0.1114843836778175,0
-0.2497954921974708,-0.3199709393456844,-0.0839353730658956,-0.0174896868711473,-0.0254066665984832,0.0345457213343043,-0.006498449438614,-0.1149921353250093,-0.0495736448449462,0.0281298169180661,-0.015942797138846,-0.8482720616551295,-1.1587772511987493,-1.3676708574761034,-0.6433806899706843,0.4021371947775823,-0.4679294353718749,-0.2653328021146069,-0.1972696031708883,-0.1992553433421588,0.3362080150150098,-0.0414572700747516,-0.2742709049212042,-0.0799860520914575,-0.2742709049212042,-0.3055343907170329,-0.1933229465741337,-0.3199709393456844,0.1698486051735776,-0.3264313331509096,-0.1558393268113172,-0.0874863520158634,0,-0.111883322737897,-0.1234290972581877,-0.4265116191889211,0
-0.7573752648640123,-0.3199709393456844,-0.1901150833427988,-0.0894257647764662,-0.0326791163847334,0.0355783519169357,-0.0495607946626565,-0.2305018587467737,-0.1050111926359801,0.0281298169180661,-0.0544987871765672,0.1060495864863376,-0.5259252710095257,-0.8231871383738796,-0.2078595376618412,-0.4621982509121566,-0.4679294353718749,0.2381461717024973,-0.4369877678832231,-0.4365567177322812,-0.3195727675770458,-0.0414572700747516,-0.2742709049212042,-0.0799860520914575,-0.2742709049212042,-0.3055343907170329,-0.2741428421102125,-0.3199709393456844,-0.3722439723998917,0.0534667328634218,-0.148628151843284,-0.1517594135703749,0,-0.7835766754623844,-0.2795690571809864,-1.3187894431552711,0
0.0288757555410224,-0.0140550435400182,-0.100863239450862,-0.0981125666727227,-0.0317026783978089,0.0340480680414699,-0.0450867847692495,-0.0845251211197274,-0.0816720073607948,0.0281298169180661,-0.048072788836947,0.0910208991140311,0.1322407883872669,-1.3676708574761034,-0.6433806899706843,-0.4621982509121566,-0.4679294353718749,-0.1129060453355181,-0.1059483975661893,-0.1088548197649693,-0.3882736114676421,-0.0414572700747516,-0.2742709049212042,-0.0799860520914575,-0.2742709049212042,-0.3055343907170329,-0.1003800667076431,-0.0140550435400182,-0.3288765661940141,-0.1997986444794658,-0.1414169768752507,-0.0874863520158634,1,-0.0980324775928112,-0.1023010856640615,-0.0136605838599311,0
-0.8569007104849028,-0.3199709393456844,-0.1676093871388429,-0.1705531915138218,-0.0307376332170346,0.0326826318192556,-0.0250469487883639,-0.1311528993817241,-0.132193341235782,0.0275943040255635,-0.013800797692306,-0.7505855937351368,-1.5722405449223755,1.899231457137239,1.098703919264688,0.6902490100074953,3.165597857175218,-0.2753751700134168,0.3278273290561306,0.3205476672266807,1.7726802054547508,-0.0414572700747516,-0.2742709049212042,-0.0799860520914575,-0.2742709049212042,-0.3055343907170329,0.0087267922660632,-0.3199709393456844,1.525080049107251,-1.7193909085367918,-0.1342058019072175,-0.0874863520158634,0,-1.17128035860136,-0.2464738594811981,-2.236006484937348,0
-0.906663433295348,0.6997487133398695,0.215720301881266,-0.0558009929938022,-0.0258956643921916,0.0066646956032577,-0.0171242229354557,0.2961800911671425,-0.0557998447626452,0.0163485332830093,-0.0405757907740568,1.6840617605785275,1.1279279038849788,0.8102640189327915,-0.2078595376618412,0.9783608252374082,0.4233131080830722,-0.1015630637958373,0.4876394388643538,0.4787485834867623,-0.4965294866891879,-0.0414572700747516,-0.0152228685918453,-0.0799860520914575,-0.0152228685918453,-0.1869847740368637,0.2633094632047115,0.6997487133398695,-0.3586916579605549,0.5093444120806198,-0.1342058019072175,-0.2803055366793978,0,2.3112088809081337,0.1269130549641028,7.497047920715875,0
-0.279653125883738,-0.4219429046142398,-0.1854132630574252,-0.0893304768106524,-0.033362306750016,0.0355596899184544,-0.0527298850038198,-0.2156657474815929,-0.0914654314768132,0.0281298169180661,-0.0544987871765672,-1.0060732790643483,-1.369727911261824,0.2657802998305678,1.9697462238823744,0.6902490100074953,-0.4679294353718749,-0.3084177998740169,-0.3799120143802862,-0.3800563904965378,0.7109398907818988,-0.0414572700747516,-0.2742709049212042,-0.0799860520914575,-0.2742709049212042,-0.3055343907170329,-0.2660608525566046,-0.4219429046142398,0.4408948939603123,-1.9726562858796792,-0.1414169768752507,-0.2160324751248863,0,-0.2573944161066769,-0.3207525079052816,-0.5857496156027455,0
-0.279653125883738,0.3938328175342033,0.0151403858357043,-0.0986503781097411,-0.0315778628122058,0.028608095484174,-0.0511764093463868,-0.0164379676348801,-0.110915135334344,0.0227746879930403,-0.0544987871765672,1.060371234627805,0.9591673758345192,-1.3676708574761034,0.2276616146470019,0.6902490100074953,-0.4679294353718749,-0.1025784663161802,0.3734879318584801,0.3770479944624241,-0.3854978197952948,-0.0414572700747516,1.1504932948902695,-0.0799860520914575,1.1504932948902695,0.537324469338319,0.1178336512397696,0.3938328175342033,-0.3361044672283271,1.383109963913582,-0.1414169768752507,-0.4088516597884207,0,0.0210181877366773,0.0108624116502643,0.546726628080904,0
-0.6279921855568547,-0.1160270088085736,-0.2029518407364416,-0.1168182523607312,-0.0323591418059975,0.0269751706170612,-0.0541466548033987,-0.2130164418985249,-0.0795715924102276,0.0238457137780454,-0.0416467904973268,-0.5251552831505383,-1.1165871191861343,0.2657802998305678,0.2276616146470019,0.4021371947775823,-0.4679294353718749,-0.0757588119732033,-0.4255726171826357,-0.4252566522851325,-0.6630769870300274,-0.0414572700747516,-0.1447468867565248,-0.0799860520914575,-0.1447468867565248,0.0569538602857931,-0.2741428421102125,-0.1160270088085736,-0.7246041478226468,1.889640718599357,-0.1342058019072175,-0.2803055366793978,0,-0.5455580040441842,-0.2295905449134835,-0.311894009490777,0
-0.2000327693870256,-0.4219429046142398,-0.1825265030051204,-0.0611247718318677,-0.0294460773409638,0.0340480680414699,-0.0415448602703023,-0.194471302817049,-0.0406412950950608,0.0281298169180661,-0.0416467904973268,-1.0060732790643483,-1.30222370004164,0.2657802998305678,-1.5144229945883705,0.4021371947775823,-0.4679294353718749,-0.3084177998740169,-0.4255726171826357,-0.4252566522851325,0.4611186402706395,-0.0414572700747516,-0.2742709049212042,-0.0799860520914575,-0.2742709049212042,-0.3055343907170329,-0.2822248316638204,-0.4219429046142398,0.2240578629309245,0.4840178743463306,-0.1630505017793505,-0.1517594135703749,0,-0.2281674748917647,-0.3157586066534021,-0.5274502360439518,0
-0.2497954921974708,-0.4219429046142398,-0.2061288528231228,-0.0539849940247514,-0.0292112620575444,0.0370993047931608,-0.0376301016135711,-0.2630883174185099,-0.1204805252985084,0.0286653298105687,-0.0609247855161874,-1.0060732790643483,-1.344413832054255,-1.3676708574761034,0.663182766955845,0.6902490100074953,-0.4679294353718749,-0.3084177998740169,-0.528308973487922,-0.5269572413094707,-0.1009791733796939,-0.0414572700747516,-0.2742709049212042,-0.0799860520914575,-0.2742709049212042,-0.3055343907170329,-0.3185937846550559,-0.4219429046142398,-0.2638254568851979,0.6866301762206409,-0.1414169768752507,-0.0874863520158634,0,-0.2747635487114142,-0.3565890886358983,-0.5624371757644846,0
2.795683143801778,-0.4219429046142398,-0.2106914572006055,-0.0954715682283511,-0.034204826802631,0.0356529999108609,-0.0573592424629701,-0.2683869285846459,-0.1441984556099929,0.0275943040255635,-0.0609247855161874,-1.0060732790643483,1.2376222471177776,0.2657802998305678,-1.5144229945883705,1.2664726404673212,-0.4679294353718749,-0.3084177998740169,-0.4940635213861599,-0.4930570449680246,0.0863867645037505,-0.0414572700747516,-0.2742709049212042,-0.0799860520914575,-0.2742709049212042,-0.3055343907170329,-0.3064708003246441,-0.4219429046142398,-0.101197683613157,1.889640718599357,-0.1414169768752507,-0.023213290461352,1,-0.0555081784275532,-0.3644820881577499,-0.1111638903008166,0
-0.488656561687608,-0.4219429046142398,-0.2196065287361127,-0.16476403887999,-0.034013776414397,0.0328692518040685,-0.0586952315283625,-0.2286473448386261,-0.1198750499648526,0.0275943040255635,-0.0544987871765672,-1.0060732790643483,-1.5469264657148063,0.2657802998305678,0.2276616146470019,0.6902490100074953,-0.4679294353718749,-0.3084177998740169,-0.3570817129791115,-0.3574562596022404,0.8358505160375285,-0.0414572700747516,-0.2742709049212042,-0.0799860520914575,-0.2742709049212042,-0.3055343907170329,-0.2498968734493889,-0.4219429046142398,0.6577319249897,-0.3264313331509096,-0.148628151843284,-0.0874863520158634,0,-0.4294697306782487,-0.3799045639074123,-0.8251653839673693,0
